title;average_rating;book_id;language_code
Poppy's Return;3.99;9780060000141;eng
The Secret School;3.79;9780152046996;eng
The Pen Is Mightier Than The Sword (The Amazing Days of Abby Hayes  #6);3.96;9780439178822;eng
Have Wheels  Will Travel (The Amazing Days of Abby Hayes  #4);3.96;9780439178785;eng
Out of Sight  Out of Mind (The Amazing Days of Abby Hayes  #9);3.88;9780439353687;en-US
The Best Is Yet to Come (The Amazing Days of Abby Hayes Super Special  #1);4.05;9781417629756;eng
Violet Makes A Splash (Sister Magic);3.96;9780439872478;en-US
The Trouble With Violet;3.89;9780439872461;eng
Knowledge Is Power (The Amazing Days of Abby Hayes: #15);3.97;9781417629763;eng
The Trumpet of the Swan;4.08;9780064408677;eng
Ella Enchanted (Ella Enchanted #1);3.98;9780590920681;eng
Sachs & Violens;3.26;9781401210502;en-US
Nicomachean Ethics;3.94;9781585100354;eng
Harper Lee's To Kill a Mockingbird (Bloom's Guides);4.41;9780791077641;eng
His Dark Materials;4.02;9781854597687;eng
His Dark Materials: New Edition;4.02;9781854598318;eng
"His Dark Materials Trilogy (Northern Lights; The Subtle Knife; The Amber Spyglass)";4.26;9780439994347;eng
The Cricket in Times Square;4.02;9780440228899;eng
Lucie Babbidge's House;3.73;9780380718122;eng
Nine Horses;4.17;9780375755200;eng
The Apple that Astonished Paris;4.2;9781557280244;eng
The Circle (Dan Lenson  #3);4.09;9780312929640;en-US
The Sorority: Samantha (Sorority Trilogy  #3);3.72;9780786015412;eng
Trickster's Choice (Daughter of the Lioness  #1);4.27;9780439968089;eng
Trickster's Choice (Daughter of the Lioness  #1);4.27;9780307283795;eng
Video Girl Ai  Vol. 15: Len's Story;3.75;9781421502953;en-US
The Ships of Earth (Homecoming Saga #3);3.54;9780812532630;eng
Heathersleigh Homecoming (Secrets of Heathersleigh Hall  #3);4.33;9780764222375;eng
Bait and Switch: The (Futile) Pursuit of the American Dream;3.48;9780805081244;eng
For Her Own Good: Two Centuries of the Experts' Advice to Women;3.97;9781400078004;en-US
Fear of Falling: The Inner Life of the Middle Class;3.91;9780060973339;eng
On Duties (De Officiis);3.96;9780674990333;eng
Peony in Love;3.6;9781400064663;eng
See How She Dies;3.9;9780821776056;eng
Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas;3.85;9780743284882;en-US
Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota;3.8;9780743406567;eng
i am 8-bit: Art Inspired by Classic Videogames of the '80s;4.11;9780811853194;en-US
No Idle Hands: The Social History of American Knitting;4.02;9780345362537;eng
How to be Idle;3.81;9780060779689;en-US
The Stuffed Owl: An Anthology of Bad Verse;3.73;9781590170380;eng
The Complete Aubrey/Maturin Novels (5 Volumes);4.7;9780393060119;eng
The Hundred Days (Aubrey & Maturin #19);4.35;9780393319798;eng
The Final Unfinished Voyage of Jack Aubrey (Aubrey & Maturin #21);3.99;9780393060256;eng
The Truelove (Aubrey & Maturin #15);4.36;9780393310160;eng
Blue at the Mizzen (Aubrey & Maturin #20);4.38;9780393321074;eng
Field Guide to Home Buying in America;2.5;9780671639617;eng
Gilliam on Gilliam (Directors on Directors);4.1;9780571202805;eng
The Adventures of Baron Munchausen: The Illustrated Screenplay;3.52;9781557830418;eng
The Complete Monty Python's Flying Circus: All the Words  Vol. 2;4.44;9780679726487;eng
The Pythons Autobiography by The Pythons;4.08;9780312311452;eng
The Complete Monty Python's Flying Circus: All the Words: Volume 1;4.38;9780679726470;eng
The Gangs of New York;3.6;9781560252757;eng
All Around the Town;3.62;9781560255215;eng
The Adventures of Tom Sawyer and Adventures of Huckleberry Finn;4.08;9780451528643;eng
The Adventures of Tom Sawyer (Adventures of Tom and Huck  #1);3.91;9781402714603;eng
The Adventures of Tom Sawyer (Adventures of Tom and Huck  #1);3.91;9780143039563;eng
The Moon in Hiding (The Green Lion Trilogy #2);4.0;9780441542154;eng
The Short Stories  Vol 3;3.77;9780743527293;eng
Selections from the Oakland Tribune Archives (Images of America: California);3.0;9780738546780;eng
Sebastopol (Images of America: California);4.4;9780738528526;eng
Center City Philadelphia in the 19th Century (Images of America: Pennsylvania);4.44;9780738544922;eng
Juneau and Sauk Counties: 1850-2000 (Images of America: Wisconsin);2.67;9780738519388;eng
Paris Spleen;4.3;9780811200073;eng
The Writer of Modern Life: Essays on Charles Baudelaire;4.3;9780674022874;eng
Flowers of Evil and Other Works/Les Fleurs du Mal et Oeuvres Choisies : A Dual-Language Book (Dover Foreign Language Study Guides) (English and French Edition);4.35;9780486270920;fre
On Wine and Hashish;3.93;9781843910176;eng
Intimate Journals;3.73;9780486447780;eng
The Painter of Modern Life and Other Essays (Phaidon Arts and Letters);3.96;9780714833651;eng
Candide;3.77;9782038717006;fre
Candide;3.77;9780743280549;fre
The Handbook (The Encheiridion);4.23;9780915145690;eng
A Manual for Living;4.23;9780062511119;eng
Discourses  Books 3-4. The Enchiridion (Loeb Classical Library #218);4.34;9780674992405;eng
A Stranger Came Ashore;3.82;9780064400824;eng
Rob Roy MacGregor;3.93;9781897784310;eng
Rob Roy;3.7;9780543899408;eng
From Glencoe to Stirling: Rob Roy  the Highlanders & Scotlands Chivalric Age (Tales of a Scottish Grandfather 3);3.7;9781581821291;eng
Myths of the Norsemen: Retold from the Old Norse Poems and Tales;4.0;9780140367386;eng
D'Aulaires' Book of Norse Myths;4.39;9781590171257;eng
Penguin Book Of Norse Myths: Gods Of The Vikings;4.2;9780140258691;en-GB
The Prose Edda;4.17;9780140447552;eng
Exploring the Northern Tradition: A Guide to the Gods  Lore  Rites  and Celebrations From the Norse  German  and Anglo-Saxon Traditions;3.83;9781564147912;eng
Tales of the Norse Gods;4.05;9780192751164;en-GB
The Tristan Betrayal;3.84;9780312990688;eng
Isolde  Queen of the Western Isle (Tristan and Isolde  #1);3.64;9781400047864;eng
The Ultimate Guide to Anal Sex for Women;4.11;9781573442213;eng
Oh  The Places You’ll Go!;4.35;9780007158522;eng
Toys Go Out: Being the Adventures of a Knowledgeable Stingray  a Toughy Little Buffalo  and Someone Called Plastic (Toys #1);3.94;9780375836046;eng
Melville: His World and Work;4.04;9780375702976;eng
Racso and the Rats of NIMH (Rats of NIMH  #2);3.77;9780064402453;eng
R-T  Margaret  and the Rats of NIMH (Rats of NIMH  #3);3.54;9780064403870;eng
The Dance of the Dissident Daughter;3.95;9780060645892;eng
Talk Talk;3.42;9780670037704;en-US
Drop City;3.85;9780142003800;eng
Tooth and Claw;3.82;9780143037439;eng
East Is East;3.64;9780140131673;eng
After the Plague: and Other Stories;3.86;9780142001417;eng
Descent of Man;3.96;9780140299946;eng
World's End;4.01;9780140299939;eng
If the River Was Whiskey: Stories;3.94;9780670826902;eng
If the River Was Whiskey;3.94;9780140119503;eng
American Writers  Supplement VIII;0.0;9780684806372;eng
Greasy Lake & Other Stories;3.94;9780140077810;eng
L'Orient  c'est l'Orient;3.64;9782246442615;fre
An Acceptable Time (Time Quintet  #5);3.82;9780440208143;eng
Conversations with Kurt Vonnegut;4.05;9780878053575;en-US
So Yesterday;3.58;9781595140326;eng
Specials (Uglies  #3);3.77;9780689865404;eng
Touching Darkness (Midnighters  #2);3.89;9780060519568;eng
Pretties (Uglies  #2);3.85;9780689865398;eng
Blue Noon (Midnighters  #3);3.85;9780060519599;eng
Uglies (Uglies  #1);3.86;9780689865381;eng
Evolution's Darling;3.51;9781568581491;eng
The Butterfly Tattoo;3.19;9780330397964;eng
Count Karlstein;3.5;9780375803482;eng
The Castle of Llyr (The Chronicles of Prydain  #3);4.08;9780805080506;eng
The Book of Three (The Chronicles of Prydain  #1);3.99;9780805080483;en-US
The High King (The Chronicles of Prydain  #5);4.25;9780805080520;eng
Taran Wanderer (The Chronicles of Prydain  #4);4.14;9780805080513;eng
Westmark (Westmark  #1);3.92;9780141310688;eng
The Black Cauldron (The Chronicles of Prydain  #2);4.13;9780805080490;eng
The Foundling and Other Tales of Prydain;3.93;9780805080537;eng
The Prydain Companion: A Reference Guide to Lloyd Alexander's Prydain Chronicles;4.22;9780805072716;eng
A Lloyd Alexander Collection;4.24;9780525467779;eng
The Philadelphia Adventure;3.88;9780142301449;eng
Libra;3.99;9782742731107;fre
Zorro;3.76;9780060787219;eng
House of Leaves;4.1;9780385603102;eng
A Parchment of Leaves;4.18;9780345464972;eng
The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order;3.82;9781594482229;eng
The Complete Calvin and Hobbes;4.82;9780740748479;eng
The Calvin and Hobbes Tenth Anniversary Book;4.63;9780836204384;eng
It's a Magical World (Calvin and Hobbes  #11);4.76;9780836221367;eng
Homicidal Psycho Jungle Cat (Calvin and Hobbes #9);4.72;9780836217698;eng
The Days Are Just Packed;4.69;9780836217353;eng
The Calvin And Hobbes:  Tenth Anniversary Book;4.63;9780751515572;eng
Calvin and Hobbes: Sunday Pages 1985-1995: An Exhibition Catalogue;4.71;9780740721359;eng
Ship of Fools;3.74;9780441008933;eng
The Rosetta Codex;3.21;9780441013302;en-US
The Illustrated Man;4.14;9780553105575;eng
The Sot-Weed Factor;4.09;9781903809501;eng
The Floating Opera and The End of the Road;4.03;9780385240895;eng
Chimera;3.73;9780618131709;en-US
Letters;3.81;9781564780614;eng
Scar Lover;3.79;9780671797867;eng
Narcisse et Goldmund;4.2;9782253000044;fre
Demian;4.13;9780486420424;mul
The Ship Avenged;4.06;9780671877668;eng
Dragon's Kin (Pern  #17);3.92;9780345462008;eng
Dragonflight (Pern: Dragonriders of Pern  #1);4.1;9781597379519;en-US
House of Stairs;3.85;9780140345803;eng
Oddballs;3.87;9780140374384;eng
Hell Phone;3.5;9780810954793;en-US
The Beasties;3.83;9780141306391;eng
The Duplicate;3.68;9780141304311;eng
Strange Attractors;3.72;9780140345827;eng
Parasite Pig (Interstellar Pig #2);3.64;9780142400869;en-US
The Boy Who Couldn't Die;3.68;9780810987906;eng
Among the Dolls;3.65;9780765352392;eng
That's Silly;3.6;9780525409816;eng
Once Said Darlene;3.62;9780525364108;eng
Boltzmon!;3.62;9780525461319;eng
Interstellar Pig (Interstellar Pig #1);3.88;9780340850626;eng
A Birthday for Frances;4.24;9780099432449;eng
Pilgermann;4.02;9780747556404;en-GB
How Tom Beat Captain Najork and His Hired Sportsmen (Captain Najork #1);4.29;9781567923223;eng
World's Fair;3.83;9780452275720;eng
The March;3.8;9780812976151;eng
Three Complete Novels: Billy Bathgate/World's Fair/Loon Lake;4.29;9780517100783;eng
The Discomfort Zone: A Personal History;3.4;9780374299194;eng
A Confederacy of Dunces;3.89;9780140282689;eng
A Confederacy of Dunces;3.89;9780141182865;eng
La conjura de los necios;3.89;9788496333604;spa
Lost;2.82;9780060988647;eng
The Dream Stealer;3.64;9780618181889;eng
Four Stupid Cupids (The Hamlet Chronicles  #4);3.52;9780064410724;eng
Wicked: The Grimmerie;4.18;9781401308209;eng
A Little Bit Wicked (Last Man Standing  #1);3.8;9780060882624;eng
My Wicked  Wicked Ways;4.02;9781845130497;eng
The Wonderful Story of Henry Sugar and Six More;4.14;9780553152647;eng
The Wonderful Story Of Henry Sugar and Six More;4.14;9780141311494;eng
Danny The Champion of the World;4.09;9780553152890;eng
Danny the Champion of the World;4.09;9780435122218;eng
Danny The Champion Of The World;4.09;9780224064699;eng
Danny  Champion Du Monde;4.09;9782013218948;fre
The Science of the Hitchhiker's Guide to the Galaxy;3.6;9780230008908;eng
The Dark Is Rising Sequence;4.28;9780140316889;eng
The Essential Kierkegaard;4.2;9780691019406;eng
Fear and Trembling;4.0;9780143037576;eng
Fear and Trembling/Repetition;4.23;9780691020266;eng
Either/Or: A Fragment of Life;4.17;9780140445770;eng
Inside Job;3.67;9781596060241;eng
Miracle and Other Christmas Stories;3.9;9780553580488;eng
Lincoln's Dreams;3.52;9780553270259;eng
Uncharted Territory;3.51;9780553562941;eng
Passage;3.69;9780553580518;eng
Bellwether;3.92;9780553562965;eng
Writing Degree Zero;3.88;9780809013845;eng
New Worlds  Ancient Texts: The Power of Tradition and the Shock of Discovery;3.62;9780674618763;eng
The Book of My Life;3.75;9781590170168;en-GB
A Crack in the Edge of the World;3.78;9780060572006;eng
The Map That Changed the World: William Smith and the Birth of Modern Geology;3.82;9780060931803;eng
The River at the Center of the World: A Journey Up the Yangtze & Back in Chinese Time;3.92;9780312423377;eng
Outposts: Journeys to the Surviving Relics of the British Empire;3.79;9780060598617;eng
Krakatoa: The Day the World Exploded: August 27  1883;3.87;9780060838591;eng
How the Irish Saved Civilization;3.81;9780340637876;en-GB
Irish Traditional Cooking: Over 300 Recipes from Ireland's Heritage;4.19;9781904920113;eng
The Scotch-Irish: A Social History;3.97;9780807842591;eng
Irish Blessings;4.05;9780762404780;eng
Classical Drawing Atelier: A Contemporary Guide to Traditional Studio Practice;4.12;9780823006571;eng
Common Herbs for Natural Health;4.45;9780961462093;eng
The Complete Herbal Handbook for the Dog and Cat;4.31;9780571161157;eng
El rey de Les Halles;4.19;9788466619455;spa
The Case of the Snowboarding Superstar (Jigsaw Jones  #29);3.98;9780439793957;en-US
The Case Of The Kidnapped Candy (Jigsaw Jones Mystery #30);3.75;9780439896184;eng
The Case of the Marshmallow Monster (Jigsaw Jones  #11);3.92;9780439184731;en-US
The Case of the Stinky Science Project (Jigsaw Jones  #9);3.83;9780439114288;en-US
The Case Of The Buried Treasure;3.92;9780439309318;eng
The Case of the Mummy Mystery (Jigsaw Jones  #6);3.81;9780439080941;en-US
Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #1);4.16;9780064401487;eng
Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle  #2);4.16;9780064401517;eng
Hello  Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #4);4.24;9780064401494;eng
Mrs. Piggle-Wiggle Treasury (Mrs. Piggle Wiggle  #1-2  #4);4.46;9780060248123;eng
Brightness Reef (Uplift Storm Trilogy  #1);3.9;9780553573305;eng
Brightness Falls;3.74;9780747553717;eng
This Side of Brightness;3.85;9780312421977;eng
Dazzling Brightness (Greek Myths  #1);3.84;9780786000234;eng
Bright Lights  Big City;3.77;9782879290935;fre
How it Ended;3.49;9780747553564;eng
Savage Inequalities: Children in America's Schools;4.25;9780060974992;eng
Skipping Towards Gomorrah: The Seven Deadly Sins and the Pursuit of Happiness in America;3.81;9780452284166;eng
Savage Love: Straight Answers from America's Most Popular Sex Columnist;3.85;9780452278158;en-GB
The Doll's House (The Sandman  #2);4.44;9781563892257;eng
Dream Country (The Sandman  #3);4.24;9781563892264;eng
Season of Mists (The Sandman  #4);4.54;9781563890352;eng
A Game of You (The Sandman  #5);4.43;9781563890932;eng
World's End (The Sandman  #8);4.47;9781563891700;eng
The Wake (The Sandman  #10);4.52;9781563892875;eng
Fables & Reflections (The Sandman  #6);4.45;9781563891069;eng
Common Ground: A Turbulent Decade in the Lives of Three American Families;4.28;9780394746166;eng
Common Ground: The Water  Earth  and Air We Share;3.74;9780590100564;eng
Uncommon Ground: Rethinking the Human Place in Nature;4.16;9780393315110;eng
Uncommon Grounds (Maggy Thorsen Mystery #1);3.61;9781410402363;en-US
The Ecological Approach to Visual Perception;4.26;9780898599596;eng
Fucked By Rock + Cd;3.96;9781840680737;eng
The Fuck-Up;3.55;9780671027636;eng
Pledged: The Secret Life of Sororities;3.18;9781401300463;en-US
Uzumaki: Spiral into Horror  Vol. 1;4.32;9781569317143;eng
Uzumaki: Spiral into Horror  Vol. 2.;4.33;9781591160335;eng
Uzumaki: Spiral Into Horror  Vol. 3;4.27;9781591160489;eng
Dust (Richard Jury  #21);3.64;9780670037865;eng
The Old Wine Shades (Richard Jury  #20);3.6;9780451220721;eng
The Dirty Duck (Richard Jury  #4);3.94;9780451411396;eng
Belle Ruin (Emma Graham  #3);3.5;9780451219442;eng
Jerusalem Inn (Richard Jury  #5);3.96;9780451411617;eng
The Anodyne Necklace (Richard Jury  #3);4.04;9780451410894;eng
The Man With a Load of Mischief (Richard Jury  #1);3.99;9780451410818;eng
The Five Bells and Bladebone (Richard Jury  #9);3.93;9780451410382;eng
Blankets;4.05;9781891830433;eng
Beauty's Release (Sleeping Beauty  #3);3.71;9780452281455;eng
A Personal Matter;3.89;9780802150615;eng
Teach Us To Outgrow Our Madness;3.86;9780714530482;eng
Rouse Up  O Young Men of the New Age!;3.69;9781843540786;eng
Silence;4.08;9780800871864;eng
Deep River;3.92;9780811213202;eng
The Golden Country;3.79;9780804833370;eng
Eden: It's an Endless World  Volume 3 (Eden: It's an Endless World  #3);4.2;9781593075293;eng
The Samurai;3.96;9780811213462;eng
Tuck Everlasting;3.87;9780374480134;en-US
The Philosophy of History;3.82;9780486437552;eng
Reason in History;3.65;9780023513206;eng
The Essential Writings;3.86;9780061318313;ger
Introduction to the Philosophy of History with Selections from The Philosophy of Right;3.76;9780872200562;eng
Hegel: A Very Short Introduction;3.86;9780192801975;eng
Elements of the Philosophy of Right;3.87;9780521348881;eng
Von Helden Und Schelmen: Tall Tales and Legends for Intermediate Students of German;4.0;9780844222592;ger
Mein Urgroßvater  die Helden und ich;4.3;9783551552716;ger
American Dragons: Twenty-five Asian American Voices;3.45;9780064406031;eng
The Rainbow People;3.75;9780064404419;eng
Child of the Owl (Golden Mountain Chronicles  #7);3.61;9780064403368;eng
Dragon's Gate (Golden Mountain Chronicles  #3);3.67;9780064404891;en-US
Man Who Tricked a Ghost;3.83;9780816730308;eng
The Dragon Prince: A Chinese Beauty & the Beast Tale;3.93;9780064435185;eng
The Legend of Huma (Dragonlance: Heroes  #1);4.03;9780786931378;en-US
The Dark Mirror (The Bridei Chronicles  #1);3.97;9780765348753;en-US
Investing in Real Estate;3.82;9780471741206;eng
No god but God: The Origins  Evolution and Future of Islam;4.12;9780812971897;eng
Flashman on the March (The Flashman Papers  #12);4.08;9781400096466;en-US
March Upcountry (Empire of Man  #1);4.18;9780743435383;eng
King of the Middle March;3.82;9780439266017;eng
The Dobe Ju/'hoansi;3.58;9780155063334;eng
Ju-on Volume 1 (呪怨  #1);3.82;9781595820716;eng
Get Out of My Life  but First Could You Drive Me & Cheryl to the Mall?;3.96;9780374528539;eng
Out of Egypt (Christ the Lord  #1);3.58;9780345436832;eng
Get Out of Your Mind and Into Your Life: The New Acceptance and Commitment Therapy;4.05;9781572244252;eng
The Out-of-Sync Child Has Fun: Activities for Kids with Sensory Processing Disorder;4.22;9780399532719;en-US
Out of the Silent Planet (The Space Trilogy  #1);3.93;9780007157150;eng
Coming Out;3.51;9780385338325;eng
Shutting Out the Sky: Life in the Tenements of New York  1880-1924;4.05;9780439375900;eng
Art Out of Time: Unknown Comics Visionaries  1900-1969;4.05;9780810958388;eng
